OID_,LandV_Num,Area,Site,LA_Year
31802,72814,0.059178736,Site24,2013
31803,624378,0.060634806,Site24,2015
31804,471700,0.062098991,Site24,2008
31805,68728,0.06355525,Site24,2001
31806,104369,0.095465722,Site24,2001
31807,27507,0.060948134,Site24,1997
31808,222468,0.071913415,Site24,2003
31809,262897,0.077199793,Site24,1992
31810,16749,0.077152617,Site24,1975
31811,552353,0.104919583,Site24,2014
31812,648824,0.172106466,Site24,2012
31813,133096,0.073462824,Site24,2007
31814,454470,0.062896126,Site24,2004
31815,32463,0.060240316,Site24,1976
31816,486700,0.063457399,Site24,2014
31817,24208,0.065762576,Site24,1975
31818,156745,0.064276344,Site24,1996
31819,180366,0.063121121,Site24,1999
31820,582550,0.061936731,Site24,2015
31821,196073,0.060776667,Site24,1990
31822,508343,0.066113131,Site24,2014
31823,58206,0.061318656,Site24,1987
31824,238292,0.061322061,Site24,1992
31825,201682,0.061319252,Site24,2004
31826,434923,0.044597432,Site24,2014
31827,185061,0.044597688,Site24,1994
31828,134879,0.044596906,Site24,1998
31829,264350,0.044590748,Site24,1991
31830,145665,0.066895221,Site24,1999
31831,495366,0.060606014,Site24,2005
31832,237806,0.057023091,Site24,1992
31833,122832,0.071230618,Site24,1981
31834,21299,0.068652094,Site24,1975
31835,596662,0.068836302,Site24,2015
31836,246370,0.068794305,Site24,2007
31837,240570,0.068759,Site24,2001
31838,23175,0.068737379,Site24,1975
31839,528336,0.068689754,Site24,2015
31840,179628,0.068660345,Site24,1988
31841,233302,0.068623951,Site24,2002
31842,494545,0.068593758,Site24,2005
31843,284524,0.073860632,Site24,2002
31844,23175,0.069680639,Site24,1975
31845,370219,0.06968048,Site24,2013
31846,183830,0.069673766,Site24,1996
31847,480100,0.06968078,Site24,2007
31848,154357,0.069673509,Site24,1997
31849,420000,0.069689647,Site24,2016
31850,425500,0.057105097,Site24,2006
31851,281744,0.060786444,Site24,2009
31852,155684,0.064137177,Site24,1980
31853,324677,0.047632412,Site24,2011
31854,165134,0.046468022,Site24,2003
31855,117723,0.069694761,Site24,1982
31856,512677,0.069682857,Site24,2005
31857,23175,0.069672759,Site24,1975
31858,327000,0.05983452,Site24,2016
31859,24208,0.101883836,Site24,1975
31860,104997,0.036693275,Site24,1984
31861,108780,0.056934923,Site24,1980
31862,64696,0.031154796,Site24,1980
31863,90068,0.041804141,Site24,1985
31864,234604,0.028242215,Site24,2002
31865,318667,0.026756519,Site24,2008
31866,220302,0.026761203,Site24,2003
31867,122085,0.041865007,Site24,1996
31868,21299,0.072223915,Site24,1975
31869,429620,0.06317705,Site24,2010
31870,228541,0.061304356,Site24,1991
31871,461938,0.060659104,Site24,2015
31872,239297,0.061314945,Site24,2001
31873,359478,0.049205333,Site24,2012
31874,25034,0.073755772,Site24,1975
31875,519808,0.061819541,Site24,2015
31876,121390,0.117321101,Site24,1998
31877,1290000,0.256179035,Site24,2009
31878,327121,0.157479581,Site24,2010
31879,123166,0.057881852,Site24,1983
31880,96300,0.076543914,Site24,1997
31881,52272,0.075599969,Site24,1997
31882,369135,0.125715794,Site24,2001
31883,54739,0.052166504,Site24,1987
31884,503564,0.052158396,Site24,2015
31885,256482,0.050047773,Site24,2001
31886,595,0.003819481,Site24,1975
31887,24723,0.050437062,Site24,1987
31888,87300,0.083708714,Site24,1988
31889,1440,0.005876392,Site24,1988
31890,132111,0.087104238,Site24,2004
31891,1173,0.005585145,Site24,2005
31892,480415,0.212266361,Site24,2004
31893,1173,0.010760234,Site24,2005
31894,158912,0.053812903,Site24,2000
31895,380332,0.053160269,Site24,2010
31896,340364,0.055534342,Site24,2013
31897,21299,0.052192864,Site24,1975
31898,158533,0.052182373,Site24,2003
31899,258658,0.052187649,Site24,2011
31900,196020,0.056616368,Site24,2001
31901,153612,0.043713329,Site24,1999
31902,207949,0.043730177,Site24,1993
31903,24208,0.052859913,Site24,1975
31904,186456,0.063697025,Site24,1999
31905,649172,0.284327898,Site24,2000
31906,265772,0.115461387,Site24,2001
31907,294272,0.108758871,Site24,1992
31908,199623,0.172400681,Site24,1998
31909,325951,0.06016293,Site24,2012
31910,666784,0.061292052,Site24,2006
31911,664574,0.061314589,Site24,2007
31912,583637,0.062430002,Site24,2008
31913,380630,0.073805068,Site24,2011
31914,87861,0.097063019,Site24,1993
31915,666784,0.061196127,Site24,2006
31916,688003,0.061238195,Site24,2007
31917,662281,0.060265725,Site24,2006
31918,95476,0.41792877,Site24,1999
31919,134501,0.41792877,Site24,1999
31920,56122,0.41792877,Site24,1999
31921,52272,0.41792877,Site24,1999
31922,68782,0.41792877,Site24,1999
31923,140904,0.41792877,Site24,1999
31924,94410,0.41792877,Site24,1999
31925,212207,0.052167162,Site24,2012
31926,500000,0.047000645,Site24,2016
31927,28551,0.13884511,Site24,1975
31928,136909,0.110365484,Site24,1983
31929,234867,0.09474853,Site24,2000
31930,498690,0.089201875,Site24,2015
31931,150848,0.069103525,Site24,1988
31932,374484,0.070107349,Site24,2013
31933,27935,0.075247205,Site24,1975
31934,166206,0.06783001,Site24,1988
31935,151132,0.073696966,Site24,1996
31936,27935,0.089809523,Site24,1975
31937,40983,0.085294542,Site24,1977
31938,27521,0.087777213,Site24,1975
31939,24621,0.069447664,Site24,1975
31940,22755,0.060348732,Site24,1975
31941,22755,0.060342664,Site24,1975
31942,348763,0.06035962,Site24,2012
31943,511450,0.060359479,Site24,2014
31944,314036,0.060348224,Site24,2010
31945,22755,0.060343958,Site24,1975
31946,226045,0.078624655,Site24,1989
31947,198070,0.081267509,Site24,1991
31948,30633,0.081214856,Site24,1977
31949,276985,0.064979417,Site24,2003
31950,553189,0.037188164,Site24,2006
31951,26571,0.067433935,Site24,1979
31952,135723,0.06740092,Site24,1991
31953,179470,0.067403214,Site24,2001
31954,42374,0.061319434,Site24,1986
31955,117714,0.045669885,Site24,1991
31956,282468,0.05192295,Site24,2011
31957,217913,0.068357321,Site24,2001
31958,222595,0.064003109,Site24,1993
31959,472926,0.067644164,Site24,2014
31960,148769,0.06037192,Site24,1998
31961,532000,0.064027741,Site24,2016
31962,283302,0.064002283,Site24,2016
31963,39208,0.064008569,Site24,1978
31964,179342,0.081408442,Site24,1995
31965,468850,0.087655248,Site24,2009
31966,58531,0.055549011,Site24,1978
31967,44472,0.055743227,Site24,1978
31968,67274,0.056209294,Site24,1986
31969,318097,0.063391311,Site24,2003
31970,248856,0.066941635,Site24,1992
31971,153896,0.069490398,Site24,1998
31972,212273,0.074771764,Site24,2000
31973,454272,0.110319808,Site24,2009
31974,543248,0.319458794,Site24,2007
31975,480415,0.040538607,Site24,2005
31976,104997,0.040533809,Site24,1984
31977,249980,0.037542565,Site24,1989
31978,113578,0.043080627,Site24,1982
31979,514122,0.070018793,Site24,2015
31980,279141,0.018836215,Site24,2010
31981,431481,0.025955989,Site24,2015
31982,107094,0.044786019,Site24,1983
31983,469110,0.044794413,Site24,2005
31984,137601,0.111439359,Site24,1985
31985,236190,0.047947599,Site24,1989
31986,159949,0.04794718,Site24,2000
31987,61781,0.041806201,Site24,1979
31988,68956,0.046333989,Site24,1986
31989,353537,0.046467111,Site24,2012
31990,498487,0.038410561,Site24,2015
31991,221197,0.046441814,Site24,2003
31992,209354,0.03974727,Site24,2003
31993,475137,0.042338893,Site24,2015
31994,389043,0.046374706,Site24,2015
31995,361896,0.0577031,Site24,2002
31996,252827,0.046782323,Site24,2002
31997,24946,0.054061246,Site24,1976
31998,187603,0.049845933,Site24,2000
31999,399990,0.059424351,Site24,2009
32000,53659,0.043265358,Site24,1979
32001,307493,0.050912242,Site24,2010
32002,611834,0.065555288,Site24,2006
32003,148903,0.074986153,Site24,1998
32004,24946,0.055109203,Site24,1976
32005,133057,0.029324825,Site24,2001
32006,153763,0.046752286,Site24,1994
32007,296028,0.047251252,Site24,2012
32008,90017,0.051331469,Site24,1980
32009,21299,0.055008452,Site24,1975
32010,173265,0.058753236,Site24,2001
32011,397978,0.062490986,Site24,2015
32012,220219,0.05560633,Site24,2003
32013,370877,0.063369417,Site24,2004
32014,198967,0.064902847,Site24,2001
32015,348929,0.066125171,Site24,2010
32016,316139,0.066192926,Site24,2003
32017,67330,0.06625056,Site24,1979
32018,21299,0.064564903,Site24,1975
32019,148089,0.062886748,Site24,1987
32020,57056,0.061204323,Site24,1989
32021,328140,0.067361119,Site24,2011
32022,30633,0.067002626,Site24,1977
32023,115287,0.065019665,Site24,2000
32024,13849,0.063033447,Site24,1975
32025,125219,0.061056643,Site24,1989
32026,95953,0.117474267,Site24,2010
32027,418283,0.100220874,Site24,2015
32028,21299,0.07971669,Site24,1975
32029,178498,0.052064142,Site24,1988
32030,193425,0.05812672,Site24,2002
32031,219806,0.080751152,Site24,2000
32032,301335,0.035885357,Site24,2012
32033,506500,0.041725496,Site24,2016
32034,135555,0.047429104,Site24,1996
32035,259491,0.052378883,Site24,1989
32036,17161,0.055023124,Site24,1975
32037,17578,0.043333407,Site24,1975
32038,461237,0.0408869,Site24,2009
32039,135097,0.044212159,Site24,1997
32040,631500,0.052432001,Site24,2010
32041,413651,0.040244161,Site24,2005
32042,145137,0.043086634,Site24,1999
32043,68616,0.050831244,Site24,1985
32044,190591,0.048887505,Site24,2000
32045,17578,0.061866785,Site24,1975
32046,20474,0.083873992,Site24,1975
32047,182194,0.037628026,Site24,2002
32048,19441,0.061744977,Site24,1975
32049,21299,0.059869153,Site24,1975
32050,289296,0.046081723,Site24,1989
32051,232551,0.067542827,Site24,2001
32052,184450,0.04901059,Site24,1995
32053,81490,0.03263986,Site24,1985
32054,369858,0.030765656,Site24,2009
32055,19441,0.069078455,Site24,1975
32056,448861,0.067381164,Site24,2013
32057,21299,0.065331771,Site24,1975
32058,21301,0.073330346,Site24,1975
32059,20474,0.044502682,Site24,1975
32060,73869,0.062224355,Site24,1987
32061,412914,0.073030119,Site24,2004
32062,140326,0.075893345,Site24,1996
32063,173644,0.068942299,Site24,1988
32064,461077,0.102627115,Site24,2004
32065,433980,0.132434602,Site24,2010
32066,147904,0.066039806,Site24,1996
32067,296039,0.062914277,Site24,1991
32068,550348,0.131175759,Site24,2008
32069,324278,0.079035698,Site24,2004
32070,187364,0.038990575,Site24,2001
32071,367402,0.068239513,Site24,2003
32072,178983,0.068284348,Site24,1988
32073,367035,0.107734515,Site24,2003
32074,314223,0.070995208,Site24,2002
32075,693807,0.069920034,Site24,2014
32076,60482,0.077923016,Site24,1978
32077,538400,0.068542615,Site24,2016
32078,21299,0.066699992,Site24,1975
32079,46080,0.058892706,Site24,1986
32080,325759,0.054917943,Site24,2011
32081,456862,0.050942548,Site24,2005
32082,183326,0.062554402,Site24,1992
32083,421562,0.040596239,Site24,2004
32084,307463,0.025227519,Site24,2004
32085,56257,0.080360439,Site24,1981
32086,249983,0.119225247,Site24,1993
32087,763000,0.095135349,Site24,2016
32088,310855,0.06841896,Site24,2002
32089,378578,0.068018444,Site24,2012
32090,352264,0.073466352,Site24,2012
32091,154499,0.075993916,Site24,1996
32092,646400,0.074648644,Site24,2016
32093,466000,0.073268151,Site24,2006
32094,160641,0.07547918,Site24,1998
32095,176397,0.065369344,Site24,1988
32096,15717,0.059713072,Site24,1975
32097,15717,0.059763443,Site24,1975
32098,15717,0.0624919,Site24,1975
32099,254573,0.06064923,Site24,2002
32100,370758,0.037155083,Site24,2004
32101,45489,0.046253269,Site24,1984
32102,89384,0.075559563,Site24,1999
32103,179391,0.056631926,Site24,1998
32104,110368,0.065193363,Site24,1990
32105,222578,0.065206201,Site24,2002
32106,145631,0.065201824,Site24,2013
32107,37641,0.079687105,Site24,1978
32108,374569,0.067904459,Site24,2011
32109,56112,0.095689341,Site24,1977
32110,399800,0.068039533,Site24,2006
32111,272647,0.086878778,Site24,2000
32112,536800,0.083196971,Site24,2007
32113,70386,0.077485865,Site24,1988
32114,76143,0.065824828,Site24,1980
32115,533299,0.065943003,Site24,2014
32116,201619,0.065951112,Site24,2001
32117,132426,0.065946712,Site24,1999
32118,275869,0.065961192,Site24,2012
32119,299126,0.065955876,Site24,1988
32120,255379,0.059479413,Site24,2015
32121,111998,0.059105015,Site24,1984
32122,190849,0.059129623,Site24,2000
32123,365803,0.065733496,Site24,2013
32124,152290,0.065758002,Site24,1999
32125,23792,0.065800126,Site24,1975
32126,119159,0.065819986,Site24,1981
32127,304968,0.065836406,Site24,2005
32128,291265,0.065891769,Site24,2013
32129,374484,0.064391794,Site24,2013
32130,218168,0.064404684,Site24,2001
32131,371363,0.064385279,Site24,2012
32132,104997,0.064401095,Site24,1984
32133,24621,0.064405888,Site24,1975
32134,359691,0.06439067,Site24,2012
32135,193495,0.064400499,Site24,1991
32136,24621,0.064564569,Site24,1975
32137,26978,0.064400943,Site24,1976
32138,531991,0.064401321,Site24,2015
32139,178200,0.06438871,Site24,2001
32140,249582,0.06440124,Site24,2003
32141,397188,0.064401195,Site24,2011
32142,315161,0.064388544,Site24,2003
32143,190787,0.064401572,Site24,1988
32144,153375,0.064401147,Site24,1995
32145,302714,0.052523305,Site24,2012
32146,372791,0.053023625,Site24,2014
32147,283504,0.053451008,Site24,2010
32148,180100,0.04845977,Site24,1999
32149,545912,0.043651591,Site24,2008
32150,20474,0.04364875,Site24,1975
32151,77867,0.042641725,Site24,1984
32152,420426,0.044316866,Site24,2014
32153,531280,0.046369533,Site24,2015
32154,348301,0.05070713,Site24,2004
32155,55399,0.050711034,Site24,1987
32156,167259,0.062759818,Site24,1994
32157,82564,0.054310301,Site24,2004
32158,22343,0.054307979,Site24,1975
32159,115710,0.06179042,Site24,1989
32160,276235,0.06705137,Site24,2004
32161,112367,0.029706168,Site24,1995
32162,94410,0.06240429,Site24,1998
32163,57683,0.062421607,Site24,1986
32164,109042,0.062402764,Site24,1981
32165,87499,0.06240851,Site24,1984
32166,68035,0.062407524,Site24,1994
32167,121546,0.062407446,Site24,1981
32168,456862,0.062396499,Site24,2015
32169,327121,0.031237982,Site24,2010
32170,80081,0.031174833,Site24,1980
32171,134098,0.092903606,Site24,2005
32172,26899,0.119176763,Site24,1975
32173,15733,0.137543378,Site24,1984
32174,176264,0.124861466,Site24,1994
32175,23175,0.087203418,Site24,1975
32176,521908,0.085268543,Site24,2014
32177,505946,0.06340282,Site24,2010
32178,314066,0.066364837,Site24,2012
32179,417961,0.059203114,Site24,2004
32180,212207,0.055129239,Site24,2012
32181,149747,0.065053826,Site24,2002
32182,92115,0.064223226,Site24,1989
32183,82833,0.064223763,Site24,1979
32184,240203,0.064221025,Site24,2004
32185,201006,0.064237861,Site24,1994
32186,24621,0.064224029,Site24,1975
32187,225528,0.064240732,Site24,1993
32188,24621,0.064235272,Site24,1975
32189,192609,0.064252171,Site24,1997
32190,39127,0.063735704,Site24,1977
32191,289833,0.037341255,Site24,2003
32192,180108,0.037607856,Site24,2001
32193,38178,0.042018034,Site24,2001
32194,89046,0.084607058,Site24,1998
32195,249582,0.042734307,Site24,2002
32196,17161,0.042267617,Site24,1975
32197,397577,0.05270773,Site24,2013
32198,107094,0.052015242,Site24,1983
32199,40574,0.052019311,Site24,1978
32200,311689,0.052031266,Site24,2011
32201,324677,0.052022185,Site24,2011
32202,26375,0.053957083,Site24,1976
32203,53171,0.057772768,Site24,1979
32204,156074,0.055769967,Site24,1995
32205,481373,0.169310582,Site24,2004
32206,369918,0.085155119,Site24,2004
32207,447785,0.188297639,Site24,2003
32208,604959,0.123247893,Site24,2014
32209,174801,0.066802711,Site24,1999
32210,173162,0.067295755,Site24,1988
32211,201238,0.067285793,Site24,2000
32212,27391,0.067190086,Site24,1976
32213,220227,0.075880588,Site24,1999
32214,110248,0.075897101,Site24,1984
32215,157831,0.075885553,Site24,2001
32216,378370,0.06059623,Site24,2010
32217,22548,0.060596427,Site24,1975
32218,22548,0.061262835,Site24,1975
32219,305371,0.060393803,Site24,2003
32220,210880,0.07431906,Site24,1993
32221,546036,0.074059667,Site24,2014
32222,256923,0.074059698,Site24,2003
32223,710675,0.074061139,Site24,2015
32224,576979,0.07405527,Site24,2008
32225,246713,0.133889121,Site24,1999
32226,621320,0.055681504,Site24,2014
32227,507625,0.057356415,Site24,2015
32228,440000,0.055607541,Site24,2016
32229,264225,0.057120918,Site24,2004
32230,320594,0.057612593,Site24,2002
32231,249462,0.054107083,Site24,2002
32232,374256,0.050626412,Site24,2002
32233,346802,0.046101718,Site24,2002
32234,304437,0.049551529,Site24,2011
32235,61592,0.05816993,Site24,1979
32236,350651,0.058063006,Site24,2011
32237,186720,0.058071383,Site24,1999
32238,432945,0.058067728,Site24,2013
32239,126199,0.076446954,Site24,1982
32240,168328,0.086322094,Site24,1998
32241,10901,0.021591381,Site24,2010
32242,21806,0.017174743,Site24,2010
32243,310764,0.050485721,Site24,2010
32244,103244,0.050458705,Site24,1984
32245,496800,0.050463733,Site24,2016
32246,217561,0.059885114,Site24,2009
32247,495399,0.050749684,Site24,2014
32248,160327,0.050781197,Site24,1995
32249,113638,0.050745481,Site24,1981
32250,181254,0.05074901,Site24,2001
32251,256031,0.050741082,Site24,2003
32252,99315,0.050737493,Site24,1999
32253,147824,0.050326425,Site24,1998
32254,164206,0.050676309,Site24,1999
32255,106281,0.05215791,Site24,1981
32256,3269,0.002493365,Site24,2010
32257,54516,0.048013208,Site24,2010
32258,276985,0.034792265,Site24,2003
32259,80049,0.020861687,Site24,2003
32260,43398,0.020874294,Site24,2003
32261,194745,0.0413145,Site24,2000
32262,143571,0.044883518,Site24,1994
32263,20474,0.045109831,Site24,1975
